Reward,Throughput,Latancy,PRBs,Each_time,Totel_time
1.5523075000000002,159.38632,4.15557,18.542,0.03560042381286621,23.32710027694702
1.5523075000000002,159.38632,4.15557,18.542,0.0355677604675293,23.370956897735596
1.5200952,154.75191999999998,2.7424,17.93,0.035416603088378906,23.414400100708008
1.5200952,154.75191999999998,2.7424,17.93,0.03585481643676758,23.45784640312195
1.4918505999999996,151.69831999999997,2.51326,17.499,0.03564739227294922,23.5013906955719
1.4918505999999996,151.69831999999997,2.51326,17.499,0.0357208251953125,23.54648733139038
1.5494603000000002,157.61488,2.66885,18.316,0.03636646270751953,23.590405702590942
1.5494603000000002,157.61488,2.66885,18.316,0.035785675048828125,23.634130477905273
1.526862,155.14488,2.4586799999999998,17.966,0.0353703498840332,23.677797079086304
1.526862,155.14488,2.4586799999999998,17.966,0.03592109680175781,23.721652507781982
1.526862,155.14488,2.4586799999999998,17.966,0.036014556884765625,23.766345977783203
1.4732062000000001,150.66408,3.3434600000000003,17.358,0.03617715835571289,23.810272693634033
1.4732062000000001,150.66408,3.3434600000000003,17.358,0.03670096397399902,23.85528016090393
1.5468559999999998,157.94639999999998,3.2608,18.34,0.036423683166503906,23.900855779647827
1.5468559999999998,157.94639999999998,3.2608,18.34,0.03537464141845703,23.943833589553833
1.5217371000000002,154.65448,2.48077,17.945999999999998,0.035660505294799805,23.987706661224365
1.5217371000000002,154.65448,2.48077,17.945999999999998,0.035941123962402344,24.032010078430176
1.507147,152.906,2.1913,17.637,0.036316871643066406,24.075931072235107
1.507147,152.906,2.1913,17.637,0.035848140716552734,24.120787858963013
1.507147,152.906,2.1913,17.637,0.03560376167297363,24.164085626602173
1.5228057999999998,156.06063999999998,3.78006,18.099,0.03585982322692871,24.20882248878479
1.5228057999999998,156.06063999999998,3.78006,18.099,0.03768730163574219,24.2547869682312
1.5203539000000001,154.09824,2.06285,17.845,0.03615427017211914,24.298818111419678
1.5203539000000001,154.09824,2.06285,17.845,0.03589916229248047,24.3423752784729
1.5196888,154.23791999999997,2.26904,17.862000000000002,0.03545856475830078,24.385393142700195
1.5196888,154.23791999999997,2.26904,17.862000000000002,0.03571677207946777,24.429020643234253
1.5361573,155.77416,2.15843,18.062,0.03602933883666992,24.472986936569214
1.5361573,155.77416,2.15843,18.062,0.03605222702026367,24.51757001876831
1.5361573,155.77416,2.15843,18.062,0.03631877899169922,24.562024116516113
1.5101822,153.30704,2.28882,17.741,0.038223981857299805,24.608121156692505
1.5101822,153.30704,2.28882,17.741,0.03603720664978027,24.65273427963257
1.5256315000000003,155.17432000000002,2.61117,17.978,0.035881996154785156,24.69686508178711
1.5256315000000003,155.17432000000002,2.61117,17.978,0.03672456741333008,24.741809368133545
1.4237912999999998,148.59607999999997,6.21695,17.07,0.03696918487548828,24.787760257720947
1.4237912999999998,148.59607999999997,6.21695,17.07,0.035945892333984375,24.8324294090271
1.5718261999999998,160.97415999999998,3.79154,18.772,0.037366628646850586,24.877843856811523
1.5718261999999998,160.97415999999998,3.79154,18.772,0.035902976989746094,24.92165732383728
1.5718261999999998,160.97415999999998,3.79154,18.772,0.03758859634399414,24.967830419540405
1.474656,150.51888,3.05328,17.342,0.036757707595825195,25.013253927230835
1.474656,150.51888,3.05328,17.342,0.03692817687988281,25.058168172836304
1.5130864000000002,155.64112,4.33248,18.029,0.03734540939331055,25.103609561920166
1.5130864000000002,155.64112,4.33248,18.029,0.03666830062866211,25.14874243736267
1.5267922,155.43088,2.7516599999999998,18.008,0.03647494316101074,25.193467378616333
1.5267922,155.43088,2.7516599999999998,18.008,0.0363314151763916,25.238711833953857
1.4703669000000001,152.3476,5.310910000000001,17.578,0.03620171546936035,25.28250026702881
1.4703669000000001,152.3476,5.310910000000001,17.578,0.037476301193237305,25.32820701599121
1.4237676,149.74007999999998,7.36332,17.219,0.03678727149963379,25.373327493667603
1.4237676,149.74007999999998,7.36332,17.219,0.03806495666503906,25.420692205429077
1.4237676,149.74007999999998,7.36332,17.219,0.0370640754699707,25.46612286567688
1.3971851000000002,154.98392,15.26541,17.990000000000002,0.03676629066467285,25.51125717163086
1.3971851000000002,154.98392,15.26541,17.990000000000002,0.03732895851135254,25.556232929229736
1.2189379999999999,140.992,19.0982,16.029,0.03798079490661621,25.60196876525879
1.2189379999999999,140.992,19.0982,16.029,0.03674030303955078,25.646652460098267
1.1266021,146.72216,34.061949999999996,17.267,0.03620743751525879,25.69138216972351
1.1266021,146.72216,34.061949999999996,17.267,0.03648686408996582,25.736064910888672
1.0879255,151.11112,42.318569999999994,18.421,0.03624248504638672,25.780442237854004
1.0879255,151.11112,42.318569999999994,18.421,0.036611080169677734,25.82530641555786
1.0879255,151.11112,42.318569999999994,18.421,0.03673601150512695,25.87015461921692
0.8687822000000002,142.4232,55.54498,17.902,0.036924123764038086,25.91596269607544
0.8687822000000002,142.4232,55.54498,17.902,0.03683352470397949,25.96073055267334
0.7087053000000002,138.30024,67.42970999999999,17.964,0.036490678787231445,26.0047709941864
0.7087053000000002,138.30024,67.42970999999999,17.964,0.03666043281555176,26.048725366592407
0.4622777,137.16448,90.93671,18.64,0.03732705116271973,26.094425678253174
0.4622777,137.16448,90.93671,18.64,0.03627824783325195,26.138779878616333
0.10662630000000006,128.71168,118.04905,17.937,0.036264657974243164,26.183101654052734
0.10662630000000006,128.71168,118.04905,17.937,0.03676772117614746,26.22847294807434
-0.24123329999999998,129.8056,153.92893,18.411,0.03703904151916504,26.274755477905273
-0.24123329999999998,129.8056,153.92893,18.411,0.03665494918823242,26.31989312171936
-0.24123329999999998,129.8056,153.92893,18.411,0.07880091667175293,26.40726399421692
-0.6164320999999999,126.13000000000001,187.77321,18.446,0.03682231903076172,26.4529230594635
-0.9319818999999998,129.79696,222.99514999999997,19.442999999999998,0.036194562911987305,26.49669361114502
-0.9319818999999998,129.79696,222.99514999999997,19.442999999999998,0.03636741638183594,26.54158329963684
-1.2850554000000003,126.58503999999999,255.09058000000002,18.706,0.03671836853027344,26.586852073669434
-1.2850554000000003,126.58503999999999,255.09058000000002,18.706,0.037519216537475586,26.632442474365234
-1.6579066000000002,126.50775999999999,292.29842,18.66,0.03688836097717285,26.677786350250244
-1.6579066000000002,126.50775999999999,292.29842,18.66,0.036752939224243164,26.721983194351196
-1.6579066000000002,126.50775999999999,292.29842,18.66,0.037223100662231445,26.766732454299927
-2.0901528000000003,121.55951999999999,330.5748,17.87,0.03636980056762695,26.810646772384644
-2.0901528000000003,121.55951999999999,330.5748,17.87,0.03688955307006836,26.856072902679443
-2.5117345,122.81255999999999,373.98601,17.951999999999998,0.036348581314086914,26.90083646774292
-2.5117345,122.81255999999999,373.98601,17.951999999999998,0.0364069938659668,26.945310592651367
-2.9551353999999996,119.47639999999998,414.98994,17.466,0.03869462013244629,26.992125749588013
-2.9551353999999996,119.47639999999998,414.98994,17.466,0.03680253028869629,27.03798794746399
-3.269819300000001,128.9016,455.88353000000006,18.701999999999998,0.036455631256103516,27.082582473754883
-3.269819300000001,128.9016,455.88353000000006,18.701999999999998,0.03738522529602051,27.1279399394989
-3.6549877000000004,128.40912,493.90789,18.589,0.03671598434448242,27.172754287719727
-3.6487529,126.36456000000001,491.23985,18.391,0.03695964813232422,27.217235803604126
-3.6487529,126.36456000000001,491.23985,18.391,0.03728175163269043,27.262521743774414
-4.0171301999999995,127.81136000000001,529.52438,18.689,0.03692984580993652,27.30751395225525
-4.0171301999999995,127.81136000000001,529.52438,18.689,0.037142038345336914,27.352778673171997
-4.3702589,126.23208,563.2579699999999,18.379,0.036657094955444336,27.39736533164978
-4.3702589,126.23208,563.2579699999999,18.379,0.036849021911621094,27.44222116470337
-4.7577964,126.1456,601.92524,18.555,0.03756260871887207,27.487897157669067
-4.7577964,126.1456,601.92524,18.555,0.03699231147766113,27.5329806804657
-5.107483199999999,126.38528,637.1335999999999,18.570999999999998,0.037576913833618164,27.579344511032104
-5.107483199999999,126.38528,637.1335999999999,18.570999999999998,0.037950992584228516,27.625251531600952
-5.107483199999999,126.38528,637.1335999999999,18.570999999999998,0.03664350509643555,27.670578002929688
-5.4452999,128.096,672.62599,19.114,0.03677988052368164,27.71547818183899
-5.4452999,128.096,672.62599,19.114,0.03673863410949707,27.760738372802734
-5.9138548,118.64936,710.03484,16.875,0.0387418270111084,27.807497024536133
-5.9138548,118.64936,710.03484,16.875,0.03733944892883301,27.853010177612305
-6.350798300000001,124.75359999999998,759.8334300000001,18.253,0.03663778305053711,27.89796257019043
-6.350798300000001,124.75359999999998,759.8334300000001,18.253,0.03662514686584473,27.94278573989868
-7.068355799999999,112.33024,819.1658199999999,15.401,0.03764462471008301,27.98811101913452
-7.068355799999999,112.33024,819.1658199999999,15.401,0.03673291206359863,28.033039093017578
-7.6624484000000015,118.06192,884.30676,16.755,0.036559104919433594,28.077529430389404
-7.6624484000000015,118.06192,884.30676,16.755,0.036919593811035156,28.12286639213562
-7.6624484000000015,118.06192,884.30676,16.755,0.036902427673339844,28.1682186126709
-8.1725039,122.58336,939.83375,18.584,0.040081024169921875,28.216261625289917
-8.1725039,122.58336,939.83375,18.584,0.03821277618408203,28.265389919281006
-8.6424468,124.3544,988.59908,19.308,0.03677034378051758,28.310307025909424
-8.6424468,124.3544,988.59908,19.308,0.03671741485595703,28.354995489120483
-9.183530699999999,120.35896,1038.71203,18.181,0.03683328628540039,28.399843454360962
-9.183530699999999,120.35896,1038.71203,18.181,0.03654289245605469,28.444244623184204
-9.709870600000002,125.00792000000001,1095.9949800000002,19.430999999999997,0.03789067268371582,28.49022674560547
-9.709870600000002,125.00792000000001,1095.9949800000002,19.430999999999997,0.03795337677001953,28.536770820617676
-10.2427883,120.64264,1144.92147,18.291,0.03714919090270996,28.582195520401
-10.2427883,120.64264,1144.92147,18.291,0.0374295711517334,28.62779664993286
-10.8946173,118.19040000000001,1207.65213,17.702,0.03736758232116699,28.673537969589233
-10.9092442,117.97176000000002,1208.89618,17.686,0.03993701934814453,28.72295904159546
-10.9092442,117.97176000000002,1208.89618,17.686,0.037961483001708984,28.76971411705017
-11.407567499999999,120.82128,1261.57803,18.38,0.03858590126037598,28.81658935546875
-11.407567499999999,120.82128,1261.57803,18.38,0.03810906410217285,28.86331295967102
-11.970025199999998,120.4532,1317.45572,18.406,0.03937029838562012,28.911027193069458
-11.970025199999998,120.4532,1317.45572,18.406,0.03837227821350098,28.95785641670227
-12.5049716,121.03224,1371.5294,18.521,0.03811836242675781,29.00439763069153
-12.5049716,121.03224,1371.5294,18.521,0.038690805435180664,29.051470041275024
-13.066243799999999,120.83223999999998,1427.45662,18.265,0.03824186325073242,29.097363233566284
-13.066243799999999,120.83223999999998,1427.45662,18.265,0.038390159606933594,29.144240379333496
-13.5977751,121.13832,1480.91583,18.567,0.03918600082397461,29.19129514694214
-13.5977751,121.13832,1480.91583,18.567,0.03883719444274902,29.23812484741211
-14.1526328,121.43487999999999,1536.69816,18.5,0.038976192474365234,29.285197496414185
-14.1526328,121.43487999999999,1536.69816,18.5,0.03867459297180176,29.332467794418335
-14.692956900000002,121.13064,1590.4263300000002,18.458,0.03940749168395996,29.379843711853027
-14.692956900000002,121.13064,1590.4263300000002,18.458,0.0391387939453125,29.426910877227783
-14.692956900000002,121.13064,1590.4263300000002,18.458,0.03948545455932617,29.474833488464355
-15.250001100000004,120.20416,1645.2042700000002,18.364,0.03927135467529297,29.52251625061035
-15.250001100000004,120.20416,1645.2042700000002,18.364,0.03811478614807129,29.56895089149475
-15.7872402,121.10231999999999,1699.8263399999998,18.527,0.03911924362182617,29.616337060928345
-15.7872402,121.10231999999999,1699.8263399999998,18.527,0.038445472717285156,29.66420841217041
-16.352447100000003,119.07432,1754.31903,17.838,0.03823399543762207,29.7108895778656
-16.352447100000003,119.07432,1754.31903,17.838,0.07808828353881836,29.79716944694519
-16.6952751,113.54776000000001,1783.07527,16.532,0.03995847702026367,29.846856117248535
-16.8208902,112.8656,1794.95462,16.398,0.040152788162231445,29.895124912261963
-16.8208902,112.8656,1794.95462,16.398,0.03867506980895996,29.942070484161377
-17.289481100000003,107.49984,1836.44795,14.992,0.04053544998168945,29.99093770980835
-17.289481100000003,107.49984,1836.44795,14.992,0.04035782814025879,30.040445804595947
-17.7544411,108.39064,1883.83475,15.260000000000002,0.039784908294677734,30.08921527862549
-17.7544411,108.39064,1883.83475,15.260000000000002,0.03977155685424805,30.137510776519775
-18.1927693,105.55136,1924.82829,14.802,0.03992033004760742,30.18486189842224
-18.1927693,105.55136,1924.82829,14.802,0.039516448974609375,30.232274293899536
-18.4763532,106.75336000000001,1954.38868,15.823,0.039641380310058594,30.28005886077881
-18.4763532,106.75336000000001,1954.38868,15.823,0.039764404296875,30.327614068984985
-18.4763532,106.75336000000001,1954.38868,15.823,0.03948187828063965,30.375093460083008
-18.841469800000002,108.33592,1992.4829000000002,17.107,0.03979301452636719,30.423607349395752
-18.841469800000002,108.33592,1992.4829000000002,17.107,0.04088640213012695,30.473310947418213
-19.203280800000005,102.08232,2022.4104000000002,16.032,0.0368502140045166,30.51857089996338
-19.203280800000005,102.08232,2022.4104000000002,16.032,0.03677630424499512,30.563443899154663
-19.84884,95.74936,2080.63336,14.609,0.03706812858581543,30.609126329421997
-19.84884,95.74936,2080.63336,14.609,0.03821206092834473,30.654826164245605
-20.429203499999996,101.04176,2143.9621099999995,17.03,0.037000417709350586,30.700374126434326
-20.429203499999996,101.04176,2143.9621099999995,17.03,0.0367739200592041,30.74538254737854
-20.863066200000002,101.21216000000001,2187.5187800000003,17.262,0.03686118125915527,30.790054082870483
-20.863066200000002,101.21216000000001,2187.5187800000003,17.262,0.03693890571594238,30.835817098617554
-20.9958526,104.26136,2203.84662,18.067999999999998,0.03690052032470703,30.88110852241516
-20.9958526,104.26136,2203.84662,18.067999999999998,0.037032365798950195,30.926069498062134
-20.9958526,104.26136,2203.84662,18.067999999999998,0.03710579872131348,30.97144913673401
-21.593913299999997,103.66992,2263.0612499999997,18.093,0.03682351112365723,31.01568865776062
-21.593913299999997,103.66992,2263.0612499999997,18.093,0.0369868278503418,31.06042790412903
-21.9893583,102.25312000000001,2301.1889499999997,17.680999999999997,0.039551496505737305,31.10806155204773
-21.9893583,102.25312000000001,2301.1889499999997,17.680999999999997,0.03646397590637207,31.15285325050354
-22.424882199999995,101.86856,2344.3567799999996,17.262999999999998,0.03643679618835449,31.197537183761597
-22.424882199999995,101.86856,2344.3567799999996,17.262999999999998,0.03705096244812012,31.243114471435547
-22.816438499999997,105.18199999999999,2386.8258499999997,18.421,0.03684091567993164,31.287662267684937
-22.816438499999997,105.18199999999999,2386.8258499999997,18.421,0.03742074966430664,31.33289408683777
-23.1777234,104.85008,2422.62242,18.473,0.03690671920776367,31.378413200378418
-23.1777234,104.85008,2422.62242,18.473,0.03733515739440918,31.42387318611145
-23.1777234,104.85008,2422.62242,18.473,0.03734612464904785,31.469242095947266
-23.598199,103.20335999999999,2463.02326,17.864,0.036890506744384766,31.514426946640015
-23.598199,103.20335999999999,2463.02326,17.864,0.03713035583496094,31.56052875518799
-23.9355927,104.36792,2497.92719,18.445,0.03807973861694336,31.60655927658081
-23.9355927,104.36792,2497.92719,18.445,0.03746390342712402,31.652162790298462
-24.1420749,120.99824,2535.20573,20.667,0.03800392150878906,31.697884798049927
-24.1420749,120.99824,2535.20573,20.667,0.037316322326660156,31.743191242218018
-24.444431899999998,126.26424,2570.70743,21.406,0.037531375885009766,31.789304971694946
-24.444431899999998,126.26424,2570.70743,21.406,0.039887189865112305,31.836483240127563
-24.798662900000004,124.61336,2604.47965,20.753,0.03800630569458008,31.882394313812256
-24.798662900000004,124.61336,2604.47965,20.753,0.03806257247924805,31.92883563041687
-25.12628060000001,125.87536,2638.5034200000005,21.200000000000003,0.03748798370361328,31.974457025527954
-25.12628060000001,125.87536,2638.5034200000005,21.200000000000003,0.03840446472167969,32.020960569381714
-25.12628060000001,125.87536,2638.5034200000005,21.200000000000003,0.03742718696594238,32.066529750823975
-25.467931800000002,126.082,2672.87518,21.411,0.03785085678100586,32.11225152015686
-25.467931800000002,126.082,2672.87518,21.411,0.03841519355773926,32.15869498252869
-25.7814476,126.07328000000001,2704.2180399999997,21.33,0.03775382041931152,32.20529222488403
-25.7814476,126.07328000000001,2704.2180399999997,21.33,0.03781914710998535,32.2512526512146
-26.1160058,125.54024,2737.14082,21.401,0.03716874122619629,32.29631805419922
-26.1160058,125.54024,2737.14082,21.401,0.03773307800292969,32.3421950340271
-26.4380111,126.16664,2769.96775,21.165,0.03757786750793457,32.38805103302002
-26.4380111,126.16664,2769.96775,21.165,0.03798341751098633,32.434252977371216
-26.7084516,126.71503999999999,2797.5602,21.632,0.03760170936584473,32.480265617370605
-26.7084516,126.71503999999999,2797.5602,21.632,0.03910207748413086,32.52719449996948
-26.7084516,126.71503999999999,2797.5602,21.632,0.03771066665649414,32.573113679885864
-26.923952300000003,124.07512,2816.47035,20.802,0.0373075008392334,32.61890983581543
-26.923952300000003,124.07512,2816.47035,20.802,0.03730297088623047,32.66430377960205
-27.0761988,125.80544,2833.42532,21.261,0.038083791732788086,32.71046233177185
-27.0761988,125.80544,2833.42532,21.261,0.03762483596801758,32.756043672561646
-26.9323646,127.72832000000001,2820.96478,21.585,0.03795480728149414,32.80230522155762
-26.9323646,127.72832000000001,2820.96478,21.585,0.037407636642456055,32.84755849838257
-26.725477300000005,127.70703999999999,2800.2547700000005,20.959,0.03759622573852539,32.89331245422363
-26.725477300000005,127.70703999999999,2800.2547700000005,20.959,0.037641286849975586,32.9402711391449
-26.648795800000006,134.5716,2799.4511800000005,21.592,0.03894758224487305,32.987266302108765
-26.648795800000006,134.5716,2799.4511800000005,21.592,0.07711362838745117,33.072524547576904
-26.649552,138.47,2803.4251999999997,21.527,0.0381932258605957,33.11914348602295
-26.649552,138.47,2803.4251999999997,21.527,0.03720521926879883,33.164310693740845
-26.4073248,140.61952,2781.352,21.241,0.03762960433959961,33.21036624908447
-26.4073248,140.61952,2781.352,21.241,0.03738117218017578,33.25585722923279
-25.1913575,145.35016,2664.48591,21.596,0.037601470947265625,33.30217957496643
-25.1913575,145.35016,2664.48591,21.596,0.03737330436706543,33.347740650177
-24.180383900000002,149.38208,2567.42047,21.479,0.03783750534057617,33.393693923950195
-24.180383900000002,149.38208,2567.42047,21.479,0.03734636306762695,33.43893504142761
-23.0571627,153.46208000000001,2459.1783499999997,21.395,0.03848767280578613,33.48586082458496
-23.0571627,153.46208000000001,2459.1783499999997,21.395,0.03783464431762695,33.53189730644226
-21.667414000000004,159.36496,2326.10636,21.439,0.03788256645202637,33.57803773880005
-21.667414000000004,159.36496,2326.10636,21.439,0.03829622268676758,33.62495708465576
-21.667414000000004,159.36496,2326.10636,21.439,0.03732609748840332,33.66993451118469
-20.1964661,163.20264000000003,2182.8492499999998,21.27,0.03716278076171875,33.715370655059814
-20.1964661,163.20264000000003,2182.8492499999998,21.27,0.03770017623901367,33.76116061210632
-18.559136,172.14744000000002,2028.06104,21.622,0.037914276123046875,33.80761098861694
-18.559136,172.14744000000002,2028.06104,21.622,0.039455413818359375,33.85538172721863
-16.8746641,175.13927999999999,1862.60569,21.256999999999998,0.03829455375671387,33.90142011642456
-16.8746641,175.13927999999999,1862.60569,21.256999999999998,0.03889012336730957,33.94838881492615
-15.014317,181.75808,1683.18978,21.482,0.038394927978515625,33.99489498138428
-15.014317,181.75808,1683.18978,21.482,0.03847908973693848,34.04157090187073
-12.976382300000001,187.17984,1484.81807,21.573,0.03852677345275879,34.08781337738037
-12.976382300000001,187.17984,1484.81807,21.573,0.03807401657104492,34.13441324234009
-10.865970899999999,191.3492,1277.9462899999999,21.485999999999997,0.04060101509094238,34.18335580825806
-10.865970899999999,191.3492,1277.9462899999999,21.485999999999997,0.038099050521850586,34.229774951934814
-9.399309599999999,189.0196,1128.9505599999998,20.862000000000002,0.03817105293273926,34.27583909034729
-9.399309599999999,189.0196,1128.9505599999998,20.862000000000002,0.03830528259277344,34.32253336906433
-9.399309599999999,189.0196,1128.9505599999998,20.862000000000002,0.039298295974731445,34.3694908618927
-8.252572300000002,195.90447999999998,1021.1617100000001,20.95,0.038814544677734375,34.415810108184814
-8.252572300000002,195.90447999999998,1021.1617100000001,20.95,0.03810858726501465,34.46167874336243
-7.4239175,196.1808,938.57255,20.415,0.038355112075805664,34.50799512863159
-7.4239175,196.1808,938.57255,20.415,0.038350820541381836,34.55542325973511
-6.8355597999999995,197.474,881.0299799999999,19.887999999999998,0.03985786437988281,34.60283851623535
-6.8355597999999995,197.474,881.0299799999999,19.887999999999998,0.04031825065612793,34.65153622627258
-6.4371816,192.9272,836.64536,18.956,0.038831233978271484,34.6988365650177
-6.4371816,192.9272,836.64536,18.956,0.040938615798950195,34.747661113739014
-6.3512518,185.58695999999998,820.71214,18.116,0.0388493537902832,34.79441285133362
-6.3512518,185.58695999999998,820.71214,18.116,0.038845062255859375,34.84144043922424
-6.3127575,184.12688,815.40263,17.994999999999997,0.03927183151245117,34.88995909690857
-6.3127575,184.12688,815.40263,17.994999999999997,0.03832530975341797,34.93660044670105
-6.264331,187.71392,814.14702,18.328,0.038919687271118164,34.98392367362976
-6.264331,187.71392,814.14702,18.328,0.03897500038146973,35.03124928474426
-6.250780800000002,188.58384,813.6619200000001,18.457,0.03854703903198242,35.07760214805603
-6.250780800000002,188.58384,813.6619200000001,18.457,0.038268327713012695,35.123847246170044
-6.250780800000002,188.58384,813.6619200000001,18.457,0.03845071792602539,35.17048978805542
-6.368883,183.17528000000001,820.06358,17.892,0.03881216049194336,35.21789908409119
-6.368883,183.17528000000001,820.06358,17.892,0.038260459899902344,35.26414728164673
-6.521576699999999,177.83888000000002,829.99655,17.362000000000002,0.038915395736694336,35.311230421066284
-6.521576699999999,177.83888000000002,829.99655,17.362000000000002,0.03866219520568848,35.357691526412964
-6.533990100000001,188.4092,841.80821,18.394,0.038117408752441406,35.40351366996765
-6.533990100000001,188.4092,841.80821,18.394,0.03872251510620117,35.450215578079224
-6.636675200000001,183.82999999999998,847.4975200000001,17.958,0.03902912139892578,35.49843192100525
-6.636675200000001,183.82999999999998,847.4975200000001,17.958,0.0390775203704834,35.545499086380005
-6.686778200000001,188.08296,856.7607800000001,18.368,0.03833174705505371,35.591986656188965
-6.686778200000001,188.08296,856.7607800000001,18.368,0.039061546325683594,35.64004397392273
-6.839402499999999,182.32688000000002,866.26713,17.809,0.03843998908996582,35.686755418777466
-6.839402499999999,182.32688000000002,866.26713,17.809,0.03876185417175293,35.733484506607056
-6.8812611000000015,185.95592,874.08203,18.156,0.03916788101196289,35.78095984458923
-6.8812611000000015,185.95592,874.08203,18.156,0.038130760192871094,35.82743573188782
-6.8126513,184.89256,866.15769,18.05,0.03962373733520508,35.87537097930908
-6.997551300000001,184.15696,883.91209,17.984,0.038706064224243164,35.92230772972107
-6.997551300000001,184.15696,883.91209,17.984,0.03865218162536621,35.96914458274841
-7.1151625,181.46056,892.97681,18.169,0.040090322494506836,36.017632722854614
-7.1151625,181.46056,892.97681,18.169,0.03842329978942871,36.064470052719116
-7.1909499,182.94464,902.03963,18.964,0.07825589179992676,36.15117859840393
-7.408687600000001,176.73432,917.6030800000001,18.872,0.03863883018493652,36.197736740112305
-7.408687600000001,176.73432,917.6030800000001,18.872,0.03810715675354004,36.24430847167969
-7.7101133000000015,169.23735999999997,940.2486900000001,18.221,0.0382993221282959,36.29143404960632
-7.7101133000000015,169.23735999999997,940.2486900000001,18.221,0.03831052780151367,36.33821678161621
-7.724842399999999,183.88704,956.37128,19.772,0.03866744041442871,36.38513159751892
-7.724842399999999,183.88704,956.37128,19.772,0.038269996643066406,36.431976318359375
-7.880965299999999,180.18656,968.2830899999999,19.402,0.03882932662963867,36.47886896133423
-7.880965299999999,180.18656,968.2830899999999,19.402,0.038305044174194336,36.525150537490845
-7.880965299999999,180.18656,968.2830899999999,19.402,0.0355989933013916,36.568551778793335
-7.977455000000002,182.49656,980.24206,19.64,0.035982608795166016,36.61281704902649
-7.977455000000002,182.49656,980.24206,19.64,0.03607583045959473,36.65665555000305
-8.119117600000001,180.56119999999999,992.4729600000001,18.992,0.035694122314453125,36.70068883895874
-8.119117600000001,180.56119999999999,992.4729600000001,18.992,0.036109209060668945,36.74455189704895
-8.441165699999999,168.24504000000002,1012.3616099999999,17.478,0.03546643257141113,36.78887057304382
-8.441165699999999,168.24504000000002,1012.3616099999999,17.478,0.03589582443237305,36.83291816711426
-8.683037599999999,170.30784,1038.6116,17.739,0.0363771915435791,36.87753915786743
-8.683037599999999,170.30784,1038.6116,17.739,0.0358281135559082,36.92135262489319
-8.683037599999999,170.30784,1038.6116,17.739,0.03647160530090332,36.9658739566803
-8.7976593,177.10879999999997,1056.87473,18.407,0.03737211227416992,37.01290988922119
-8.7976593,177.10879999999997,1056.87473,18.407,0.03620743751525879,37.05756974220276
-8.9488409,178.3456,1073.22969,18.526,0.035987138748168945,37.10210680961609
-8.9488409,178.3456,1073.22969,18.526,0.03638291358947754,37.146551847457886
-9.1553404,175.0328,1090.56684,18.232,0.035787343978881836,37.1905152797699
-9.1553404,175.0328,1090.56684,18.232,0.03612828254699707,37.23466634750366
-9.4597729,165.70488,1111.68217,17.259999999999998,0.03641939163208008,37.27945041656494
-9.4597729,165.70488,1111.68217,17.259999999999998,0.036049842834472656,37.32350015640259
-9.4597729,165.70488,1111.68217,17.259999999999998,0.03609752655029297,37.367589473724365
-9.615667700000001,176.09647999999999,1137.66325,18.278,0.036495208740234375,37.412803411483765
-9.615667700000001,176.09647999999999,1137.66325,18.278,0.03613567352294922,37.45695209503174
-9.844021699999999,172.70216,1157.10433,17.984,0.03590536117553711,37.500842809677124
-9.844021699999999,172.70216,1157.10433,17.984,0.036570072174072266,37.54527735710144
-10.0038649,175.7692,1176.15569,18.317999999999998,0.03620409965515137,37.589762449264526
-10.0038649,175.7692,1176.15569,18.317999999999998,0.036635637283325195,37.63453531265259
-10.228341300000002,172.73760000000001,1195.5717300000001,17.984,0.036576271057128906,37.6790406703949
-10.228341300000002,172.73760000000001,1195.5717300000001,17.984,0.0361180305480957,37.723312854766846
-10.228341300000002,172.73760000000001,1195.5717300000001,17.984,0.03587460517883301,37.768367290496826
-10.367653099999998,177.40512,1214.17043,18.47,0.03641653060913086,37.812928199768066
-10.367653099999998,177.40512,1214.17043,18.47,0.03583788871765137,37.856974840164185
-10.591635400000001,172.81464,1231.97818,18.047,0.03594374656677246,37.90127944946289
-10.591635400000001,172.81464,1231.97818,18.047,0.03611397743225098,37.946205615997314
-10.8457821,173.77856000000003,1258.3567699999999,18.096,0.0360112190246582,37.99097561836243
-10.8457821,173.77856000000003,1258.3567699999999,18.096,0.03579235076904297,38.03500247001648
-11.207968000000001,173.63616000000002,1294.43296,18.05,0.037413835525512695,38.08092403411865
-11.207968000000001,173.63616000000002,1294.43296,18.05,0.03632402420043945,38.1254243850708
-11.207968000000001,173.63616000000002,1294.43296,18.05,0.03581571578979492,38.169944763183594
-11.5133041,175.27816,1326.6085699999999,18.201999999999998,0.03674674034118652,38.21500062942505
-11.5133041,175.27816,1326.6085699999999,18.201999999999998,0.04169154167175293,38.268548250198364
-11.731439100000001,176.79184000000004,1349.93575,18.364,0.03638172149658203,38.31349563598633
-11.731439100000001,176.79184000000004,1349.93575,18.364,0.036374807357788086,38.358104944229126
-11.643656199999999,175.93296,1340.29858,18.298000000000002,0.03676438331604004,38.40295696258545
-11.643656199999999,175.93296,1340.29858,18.298000000000002,0.03651785850524902,38.44775915145874
-11.7618253,175.27328,1351.45581,18.201999999999998,0.0377047061920166,38.49381947517395
-11.7618253,175.27328,1351.45581,18.201999999999998,0.037816762924194336,38.54008960723877
-11.8542229,171.95568000000003,1357.37797,17.981,0.036795854568481445,38.58468699455261
